STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/5/2017,0.17,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/6/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/7/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/9/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/11/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/12/2017,0.43,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/13/2017,1.09,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/16/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/17/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/18/2017,0.04,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/19/2017,0.02,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/20/2017,2.32,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/21/2017,0.14,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/22/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/23/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/24/2017,0.08,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/25/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/26/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/27/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/28/2017,2.92,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,5/29/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/1/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/2/2017,0.43,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/3/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/4/2017,0.44,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/5/2017,0.18,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/6/2017,0.03,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/7/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/8/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/9/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/10/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/13/2017,0.1,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/14/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/15/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/16/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/17/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/18/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/19/2017,0.6,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/20/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/21/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/22/2017,0.02,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/23/2017,0.85,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/24/2017,0.22,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/25/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/26/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/27/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/29/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,6/30/2017,0.04,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/1/2017,0.34,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/2/2017,0.04,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/3/2017,0.39,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/4/2017,0.37,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/5/2017,0.6,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/6/2017,0.19,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/7/2017,0.65,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/8/2017,0.37,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/9/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/10/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/11/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/12/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/13/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/14/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/15/2017,0.42,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/16/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/17/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/18/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/19/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/20/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/21/2017,0.1,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/22/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/23/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/24/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/25/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/26/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/27/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/28/2017,0.23,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/29/2017,0.38,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/30/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,7/31/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/1/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/2/2017,0.36,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/3/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/4/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/5/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/6/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/7/2017,0.18,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/8/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/9/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/10/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/11/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/12/2017,1.34,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/13/2017,0.04,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/14/2017,0.16,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/15/2017,0.63,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/16/2017,0.09,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/17/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/18/2017,0.08,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/19/2017,0.82,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/20/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/21/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/22/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/25/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/26/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/27/2017,0.03,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/28/2017,0.02,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/29/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/30/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,8/31/2017,0.43,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/1/2017,0.03,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/2/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/3/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/4/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/5/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/6/2017,0.1,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/7/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/8/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/9/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/10/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/11/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/12/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/13/2017,0.14,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/14/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/15/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/16/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/17/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/18/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/19/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/20/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/21/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/22/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/23/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/24/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/25/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/26/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/27/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/28/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/29/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,9/30/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/1/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/2/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/3/2017,0.06,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/4/2017,0.55,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/5/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/6/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/7/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/8/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/9/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/10/2017,0.03,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/11/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/12/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/13/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/14/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/15/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/16/2017,0.38,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/17/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/18/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/19/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/21/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/22/2017,0.48,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/23/2017,0.04,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/24/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/25/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/26/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/27/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/28/2017,0.05,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/29/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/30/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,10/31/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/1/2017,0.24,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/3/2017,0.02,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/4/2017,0.14,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/5/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/6/2017,0.03,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/7/2017,0.03,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/8/2017,0.02,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/9/2017,0.04,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/10/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/11/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/13/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/14/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/15/2017,0.59,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/16/2017,0.02,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/17/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/18/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/19/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/20/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/22/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/23/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/24/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/25/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/26/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/27/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/28/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/29/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,11/30/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/1/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/2/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/3/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/4/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/5/2017,0.75,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/6/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/7/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/8/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/9/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/10/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/11/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/12/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/13/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/14/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/15/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/16/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/17/2017,0.94,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/18/2017,0.03,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/19/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/20/2017,1.08,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/21/2017,0.03,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/22/2017,0.13,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/23/2017,3.46,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/25/2017,0,,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/26/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/27/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/28/2017,0,0,
US1ARPS0068,"LITTLE ROCK 3.7 NW, AR US",34.7625,-92.397,146.3,12/29/2017,0,0,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/1/2017,0.13,,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/2/2017,0.1,,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/3/2017,0.4,,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/4/2017,0,0,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/5/2017,0,0,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/6/2017,0,0.1,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/7/2017,0.01,0.1,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/8/2017,0,0,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/9/2017,0,0,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/10/2017,0,0,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/11/2017,0,,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/12/2017,0,0,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/13/2017,0,0,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/14/2017,0,0,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/15/2017,0.13,,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/16/2017,0.07,,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/17/2017,0.67,,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/18/2017,0,0,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/19/2017,0.14,,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/20/2017,0.06,,
US1ARPS0024,"LITTLE ROCK 4.2 NW, AR US",34.766,-92.406,142.3,1/21/2017,0,0,
